Flow Bytes /s,BWD Packet Length Std,Destination Port,Subflow Fwd Bytes,Total Length of Fwd Packets,Init_Win_bytes_forward,act_data_pkt_fwd,Fwd IAT Min,Bwd Packets /s,Average Packet Size
0.0,0.0,80,0.0,0.0,0.0,1.0,1.0,0.0,0.0
156.0,0.624,80,0.624,0.624,0.624,1.0,1.0,0.624,0.624
52.00000000000001,0.41600000000000004,80,0.41600000000000004,0.41600000000000004,0.41600000000000004,1.0,1.0,0.41600000000000004,0.41600000000000004
122.0,0.6506666666666666,80,0.6506666666666666,0.6506666666666666,0.3253333333333333,2.0,0.0,0.3253333333333333,0.3253333333333333
514452.0,2072.0929711069416,80,2072.0929711069416,2072.0929711069416,0.38608030018761724,5367.0,0.0,0.38608030018761724,0.38608030018761724
588518.0,2353.8831454472524,80,2353.8831454472524,2353.8831454472524,0.3777091054953871,6232.0,0.0,0.3777091054953871,0.3777091054953871
2128782.0,9354.20995620438,80,9354.20995620438,9354.20995620438,1.2430843795620439,7525.0,0.0,1.2430843795620439,1.2430843795620439
2255188.0,10018.42384223073,80,10018.42384223073,10018.42384223073,1.3032943726070938,7687.0,0.0,1.3032943726070938,1.3032943726070938
2350163.0,10484.469209574701,80,10484.469209574701,10484.469209574701,1.376275821682161,7618.0,0.0,1.376275821682161,1.376275821682161
2145422.0,9488.60266903651,80,9488.60266903651,9488.60266903651,1.271078723246686,7465.0,0.0,1.271078723246686,1.271078723246686
2390190.0,10662.938766756033,80,10662.938766756033,10662.938766756033,1.3855169915223535,7696.0,0.0,1.3855169915223535,1.3855169915223535
2472900.0,11086.035584074669,80,11086.035584074669,11086.035584074669,1.4425550532302758,7685.0,0.0,1.4425550532302758,1.4425550532302758
2659682.0000000005,12038.929926425328,80,12038.929926425328,12038.929926425328,1.5592449069324346,7721.0,0.0,1.5592449069324346,1.5592449069324346
2804628.0,12729.222277929155,80,12729.222277929155,12729.222277929155,1.608850136239782,7912.0,0.0,1.608850136239782,1.608850136239782
2365300.0,10602.04869818182,80,10602.04869818182,10602.04869818182,1.3761745454545455,7704.0,0.0,1.3761745454545455,1.3761745454545455
2331348.0,10384.070188626323,80,10384.070188626323,10384.070188626323,1.3078174041091086,7940.0,0.0,1.3078174041091086,1.3078174041091086
2246950.0000000005,10018.770344193937,80,10018.770344193937,10018.770344193937,1.2704502084953002,7886.0,0.0,1.2704502084953002,1.2704502084953002
1409892.0,5981.722891551646,80,5981.722891551646,5981.722891551646,0.8553872288791142,6993.0,0.0,0.8553872288791142,0.8553872288791142
589578.0,2359.629387598755,80,2359.629387598755,2359.629387598755,0.3763964567871678,6269.0,0.0,0.3763964567871678,0.3763964567871678
581468.0,2325.495949555376,80,2325.495949555376,2325.495949555376,0.37605044462409054,6184.0,0.0,0.37605044462409054,0.37605044462409054
578878.0,2315.699901647326,80,2315.699901647326,2315.699901647326,0.37580329465227624,6162.0,0.0,0.37580329465227624,0.37580329465227624
583430.0000000001,2338.2216299630286,80,2338.2216299630286,2338.2216299630286,0.375135830252371,6233.0,0.0,0.375135830252371,0.375135830252371
580890.0,2324.3125700404858,80,2324.3125700404858,2324.3125700404858,0.376285020242915,6177.0,0.0,0.376285020242915,0.376285020242915
1486674.0,6293.286767863981,80,6293.286767863981,6293.286767863981,0.9108824385387149,6909.0,0.0,0.9108824385387149,0.9108824385387149
1689960.0,7283.084885906041,80,7283.084885906041,7283.084885906041,1.008178970917226,7224.0,0.0,1.008178970917226,1.008178970917226
1879110.0000000002,8156.276409064498,80,8156.276409064498,8156.276409064498,1.0918710052295177,7470.0,0.0,1.0918710052295177,1.0918710052295177
1893626.0,8207.76023237983,80,8207.76023237983,8207.76023237983,1.1168540253612504,7349.0,0.0,1.1168540253612504,1.1168540253612504
1956412.0,8539.072623268905,80,8539.072623268905,8539.072623268905,1.1590976819965935,7367.0,0.0,1.1590976819965935,1.1590976819965935
1727688.0,7443.315066151398,80,7443.315066151398,7443.315066151398,1.0473216640145488,7107.0,0.0,1.0473216640145488,1.0473216640145488
1820784.0,7909.78368231047,80,7909.78368231047,7909.78368231047,1.0955379061371842,7220.0,0.0,1.0955379061371842,1.0955379061371842
2042496.0,8924.851883812582,80,8924.851883812582,8924.851883812582,1.1925243030214567,7484.0,0.0,1.1925243030214567,1.1925243030214567
2287150.0,10101.718024187672,80,10101.718024187672,10101.718024187672,1.3330322016610812,7578.0,0.0,1.3330322016610812,1.3330322016610812
1809350.0000000002,7839.712868354806,80,7839.712868354806,7839.712868354806,1.07173108248186,7315.0,0.0,1.07173108248186,1.07173108248186
2028206.0000000002,9555.617188713437,80,9555.617188713437,9555.617188713437,2.100135645871085,4550.0,0.0,2.100135645871085,2.100135645871085
1402998.0,11162.6028375,80,11162.6028375,11162.6028375,8.7687375,1273.0,0.0,8.7687375,8.7687375
1176072.0,9357.44243478261,80,9357.44243478261,9357.44243478261,8.522260869565219,1098.0,0.0,8.522260869565219,8.522260869565219
1175176.0,9351.752676056338,80,9351.752676056338,9351.752676056338,8.275887323943662,1130.0,0.0,8.275887323943662,8.275887323943662
1257738.0,10005.647348242812,80,10005.647348242812,10005.647348242812,8.036664536741215,1245.0,0.0,8.036664536741215,8.036664536741215
1192184.0,9488.055046632124,80,9488.055046632124,9488.055046632124,8.236158894645941,1152.0,0.0,8.236158894645941,8.236158894645941
