Flow Bytes /s,BWD Packet Length Std,Destination Port,Subflow Fwd Bytes,Total Length of Fwd Packets,Init_Win_bytes_forward,act_data_pkt_fwd,Fwd IAT Min,Bwd Packets /s,Average Packet Size,Subflow Fwd Byutes
0.0,-1.0,80,,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0
0.0,-1.0,80,,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0
0.0,-1.0,80,,-1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0
252.0,1.008,80,,1.008,0.336,3.0,0.0,3.0,0.336,1.008
1454.0,0.1294715875805507,80,,0.1294715875805507,0.006814294083186878,19.0,0.0,1688.0,0.006814294083186878,0.1294715875805507
840.0,0.030531576556110857,80,,0.030531576556110857,0.0030531576556110857,10.0,0.0,2191.0,0.0030531576556110857,0.030531576556110857
840.0,0.03042100497962879,80,,0.03042100497962879,0.003042100497962879,10.0,0.0,2199.0,0.003042100497962879,0.03042100497962879
840.0,0.030053667262969586,80,,0.030053667262969586,0.0030053667262969585,10.0,0.0,2226.0,0.0030053667262969585,0.030053667262969586
840.0,0.030148048452220726,80,,0.030148048452220726,0.0030148048452220727,10.0,0.0,2219.0,0.0030148048452220727,0.030148048452220726
840.0,0.029879946642952425,80,,0.029879946642952425,0.0029879946642952424,10.0,0.0,2239.0,0.0029879946642952424,0.029879946642952425
840.0,0.029422066549912432,80,,0.029422066549912432,0.0029422066549912433,10.0,0.0,2274.0,0.0029422066549912433,0.029422066549912432
840.0,0.02955145118733509,80,,0.02955145118733509,0.0029551451187335093,10.0,0.0,2264.0,0.0029551451187335093,0.02955145118733509
840.0,0.02968197879858657,80,,0.02968197879858657,0.002968197879858657,10.0,0.0,2254.0,0.002968197879858657,0.02968197879858657
840.0,0.02952548330404218,80,,0.02952548330404218,0.002952548330404218,10.0,0.0,2266.0,0.002952548330404218,0.02952548330404218
756.0,0.023811023622047244,80,,0.023811023622047244,0.002645669291338583,9.0,0.0,2277.0,0.002645669291338583,0.023811023622047244
840.0,0.029933184855233854,80,,0.029933184855233854,0.0029933184855233854,10.0,0.0,2235.0,0.0029933184855233854,0.029933184855233854
840.0,0.029616571176729837,80,,0.029616571176729837,0.0029616571176729837,10.0,0.0,2259.0,0.0029616571176729837,0.029616571176729837
840.0,0.029577464788732397,80,,0.029577464788732397,0.0029577464788732395,10.0,0.0,2262.0,0.0029577464788732395,0.029577464788732397
840.0,0.029460762823323106,80,,0.029460762823323106,0.0029460762823323105,10.0,0.0,2271.0,0.0029460762823323105,0.029460762823323106
840.0,0.029866666666666666,80,,0.029866666666666666,0.0029866666666666665,10.0,0.0,2240.0,0.0029866666666666665,0.029866666666666666
840.0,0.02930658525948539,80,,0.02930658525948539,0.002930658525948539,10.0,0.0,2283.0,0.002930658525948539,0.02930658525948539
840.0,0.029826897470039943,80,,0.029826897470039943,0.0029826897470039944,10.0,0.0,2243.0,0.0029826897470039944,0.029826897470039943
840.0,0.029695095006628366,80,,0.029695095006628366,0.0029695095006628367,10.0,0.0,2253.0,0.0029695095006628367,0.029695095006628366
840.0,0.029866666666666666,80,,0.029866666666666666,0.0029866666666666665,10.0,0.0,2240.0,0.0029866666666666665,0.029866666666666666
840.0,0.029826897470039943,80,,0.029826897470039943,0.0029826897470039944,10.0,0.0,2243.0,0.0029826897470039944,0.029826897470039943
840.0,0.029879946642952425,80,,0.029879946642952425,0.0029879946642952424,10.0,0.0,2239.0,0.0029879946642952424,0.029879946642952425
840.0,0.029268292682926828,80,,0.029268292682926828,0.002926829268292683,10.0,0.0,2286.0,0.002926829268292683,0.029268292682926828
840.0,0.029642699602999558,80,,0.029642699602999558,0.0029642699602999557,10.0,0.0,2257.0,0.0029642699602999557,0.029642699602999558
868.0,0.033516454585344455,80,,0.033516454585344455,0.0030469504168494956,11.0,0.0,2268.0,0.0030469504168494956,0.033516454585344455
840.0,0.029590488771466316,80,,0.029590488771466316,0.0029590488771466315,10.0,0.0,2261.0,0.0029590488771466315,0.029590488771466316
756.0,0.023894644424934153,80,,0.023894644424934153,0.0026549604916593504,9.0,0.0,2269.0,0.0026549604916593504,0.023894644424934153
840.0,0.02948661693725318,80,,0.02948661693725318,0.002948661693725318,10.0,0.0,2269.0,0.002948661693725318,0.02948661693725318
840.0,0.029959875167186803,80,,0.029959875167186803,0.0029959875167186803,10.0,0.0,2233.0,0.0029959875167186803,0.029959875167186803
840.0,0.029879946642952425,80,,0.029879946642952425,0.0029879946642952424,10.0,0.0,2239.0,0.0029879946642952424,0.029879946642952425
840.0,0.029695095006628366,80,,0.029695095006628366,0.0029695095006628367,10.0,0.0,2253.0,0.0029695095006628367,0.029695095006628366
840.0,0.02973451327433628,80,,0.02973451327433628,0.002973451327433628,10.0,0.0,2250.0,0.002973451327433628,0.02973451327433628
840.0,0.029760850310008857,80,,0.029760850310008857,0.0029760850310008857,10.0,0.0,2248.0,0.0029760850310008857,0.029760850310008857
840.0,0.02978723404255319,80,,0.02978723404255319,0.002978723404255319,10.0,0.0,2246.0,0.002978723404255319,0.02978723404255319
840.0,0.030067114093959728,80,,0.030067114093959728,0.003006711409395973,10.0,0.0,2225.0,0.003006711409395973,0.030067114093959728
840.0,0.02965578111209179,80,,0.02965578111209179,0.002965578111209179,10.0,0.0,2256.0,0.002965578111209179,0.02965578111209179
840.0,0.029813664596273288,80,,0.029813664596273288,0.002981366459627329,10.0,0.0,2244.0,0.002981366459627329,0.029813664596273288
840.0,0.03013452914798206,80,,0.03013452914798206,0.003013452914798206,10.0,0.0,2220.0,0.003013452914798206,0.03013452914798206
840.0,0.02977403633141338,80,,0.02977403633141338,0.002977403633141338,10.0,0.0,2247.0,0.002977403633141338,0.02977403633141338
840.0,0.02977403633141338,80,,0.02977403633141338,0.002977403633141338,10.0,0.0,2247.0,0.002977403633141338,0.02977403633141338
840.0,0.030013398838767306,80,,0.030013398838767306,0.0030013398838767305,10.0,0.0,2229.0,0.0030013398838767305,0.030013398838767306
840.0,0.029959875167186803,80,,0.029959875167186803,0.0029959875167186803,10.0,0.0,2233.0,0.0029959875167186803,0.029959875167186803
756.0,0.02426749888542131,80,,0.02426749888542131,0.0026963887650468124,9.0,0.0,2234.0,0.0026963887650468124,0.02426749888542131
840.0,0.029629629629629627,80,,0.029629629629629627,0.002962962962962963,10.0,0.0,2258.0,0.002962962962962963,0.029629629629629627
840.0,0.029590488771466316,80,,0.029590488771466316,0.0029590488771466315,10.0,0.0,2261.0,0.0029590488771466315,0.029590488771466316
840.0,0.029760850310008857,80,,0.029760850310008857,0.0029760850310008857,10.0,0.0,2248.0,0.0029760850310008857,0.029760850310008857
840.0,0.029879946642952425,80,,0.029879946642952425,0.0029879946642952424,10.0,0.0,2239.0,0.0029879946642952424,0.029879946642952425
840.0,0.029577464788732397,80,,0.029577464788732397,0.0029577464788732395,10.0,0.0,2262.0,0.0029577464788732395,0.029577464788732397
840.0,0.02956445226572811,80,,0.02956445226572811,0.002956445226572811,10.0,0.0,2263.0,0.002956445226572811,0.02956445226572811
868.0,0.03394844444444445,80,,0.03394844444444445,0.0030862222222222224,11.0,0.0,2239.0,0.0030862222222222224,0.03394844444444445
840.0,0.02952548330404218,80,,0.02952548330404218,0.002952548330404218,10.0,0.0,2266.0,0.002952548330404218,0.02952548330404218
840.0,0.029760850310008857,80,,0.029760850310008857,0.0029760850310008857,10.0,0.0,2248.0,0.0029760850310008857,0.029760850310008857
840.0,0.02968197879858657,80,,0.02968197879858657,0.002968197879858657,10.0,0.0,2254.0,0.002968197879858657,0.02968197879858657
840.0,0.029629629629629627,80,,0.029629629629629627,0.002962962962962963,10.0,0.0,2258.0,0.002962962962962963,0.029629629629629627
840.0,0.029538461538461538,80,,0.029538461538461538,0.0029538461538461537,10.0,0.0,2265.0,0.0029538461538461537,0.029538461538461538
840.0,0.030040232454179704,80,,0.030040232454179704,0.0030040232454179704,10.0,0.0,2227.0,0.0030040232454179704,0.030040232454179704
840.0,0.02925555071832825,80,,0.02925555071832825,0.002925555071832825,10.0,0.0,2287.0,0.002925555071832825,0.02925555071832825
840.0,0.029946524064171122,80,,0.029946524064171122,0.002994652406417112,10.0,0.0,2234.0,0.002994652406417112,0.029946524064171122
840.0,0.029800443458980044,80,,0.029800443458980044,0.0029800443458980045,10.0,0.0,2245.0,0.0029800443458980045,0.029800443458980044
756.0,0.024224299065420563,80,,0.024224299065420563,0.002691588785046729,9.0,0.0,2238.0,0.002691588785046729,0.024224299065420563
840.0,0.029281045751633986,80,,0.029281045751633986,0.0029281045751633986,10.0,0.0,2285.0,0.0029281045751633986,0.029281045751633986
756.0,0.026232289156626506,80,,0.026232289156626506,0.0029146987951807228,9.0,0.0,2065.0,0.0029146987951807228,0.026232289156626506
840.0,0.029616571176729837,80,,0.029616571176729837,0.0029616571176729837,10.0,0.0,2259.0,0.0029616571176729837,0.029616571176729837
840.0,0.03,80,,0.03,0.003,10.0,0.0,2230.0,0.003,0.03
840.0,0.03,80,,0.03,0.003,10.0,0.0,2230.0,0.003,0.03
840.0,0.029721362229102165,80,,0.029721362229102165,0.0029721362229102165,10.0,0.0,2251.0,0.0029721362229102165,0.029721362229102165
840.0,0.029879946642952425,80,,0.029879946642952425,0.0029879946642952424,10.0,0.0,2239.0,0.0029879946642952424,0.029879946642952425
840.0,0.029853398489560194,80,,0.029853398489560194,0.0029853398489560192,10.0,0.0,2241.0,0.0029853398489560192,0.029853398489560194
840.0,0.03010752688172043,80,,0.03010752688172043,0.003010752688172043,10.0,0.0,2222.0,0.003010752688172043,0.03010752688172043
840.0,0.029853398489560194,80,,0.029853398489560194,0.0029853398489560192,10.0,0.0,2241.0,0.0029853398489560192,0.029853398489560194
840.0,0.030229419703103916,80,,0.030229419703103916,0.0030229419703103914,10.0,0.0,2213.0,0.0030229419703103914,0.030229419703103916
840.0,0.029721362229102165,80,,0.029721362229102165,0.0029721362229102165,10.0,0.0,2251.0,0.0029721362229102165,0.029721362229102165
840.0,0.029721362229102165,80,,0.029721362229102165,0.0029721362229102165,10.0,0.0,2251.0,0.0029721362229102165,0.029721362229102165
840.0,0.030080572963294538,80,,0.030080572963294538,0.0030080572963294538,10.0,0.0,2224.0,0.0030080572963294538,0.030080572963294538
868.0,0.033993769470404986,80,,0.033993769470404986,0.0030903426791277257,11.0,0.0,2236.0,0.0030903426791277257,0.033993769470404986
840.0,0.029826897470039943,80,,0.029826897470039943,0.0029826897470039944,10.0,0.0,2243.0,0.0029826897470039944,0.029826897470039943
756.0,0.024138359201773835,80,,0.024138359201773835,0.002682039911308204,9.0,0.0,2246.0,0.002682039911308204,0.024138359201773835
840.0,0.03018867924528302,80,,0.03018867924528302,0.0030188679245283017,10.0,0.0,2216.0,0.0030188679245283017,0.03018867924528302
840.0,0.03012102196324518,80,,0.03012102196324518,0.003012102196324518,10.0,0.0,2221.0,0.003012102196324518,0.03012102196324518
840.0,0.029760850310008857,80,,0.029760850310008857,0.0029760850310008857,10.0,0.0,2248.0,0.0029760850310008857,0.029760850310008857
840.0,0.029853398489560194,80,,0.029853398489560194,0.0029853398489560192,10.0,0.0,2241.0,0.0029853398489560192,0.029853398489560194
840.0,0.029866666666666666,80,,0.029866666666666666,0.0029866666666666665,10.0,0.0,2240.0,0.0029866666666666665,0.029866666666666666
840.0,0.030148048452220726,80,,0.030148048452220726,0.0030148048452220727,10.0,0.0,2219.0,0.0030148048452220727,0.030148048452220726
840.0,0.03010752688172043,80,,0.03010752688172043,0.003010752688172043,10.0,0.0,2222.0,0.003010752688172043,0.03010752688172043
840.0,0.03010752688172043,80,,0.03010752688172043,0.003010752688172043,10.0,0.0,2222.0,0.003010752688172043,0.03010752688172043
840.0,0.029642699602999558,80,,0.029642699602999558,0.0029642699602999557,10.0,0.0,2257.0,0.0029642699602999557,0.029642699602999558
840.0,0.02948661693725318,80,,0.02948661693725318,0.002948661693725318,10.0,0.0,2269.0,0.002948661693725318,0.02948661693725318
840.0,0.029866666666666666,80,,0.029866666666666666,0.0029866666666666665,10.0,0.0,2240.0,0.0029866666666666665,0.029866666666666666
840.0,0.029800443458980044,80,,0.029800443458980044,0.0029800443458980045,10.0,0.0,2245.0,0.0029800443458980045,0.029800443458980044
840.0,0.029933184855233854,80,,0.029933184855233854,0.0029933184855233854,10.0,0.0,2235.0,0.0029933184855233854,0.029933184855233854
840.0,0.029879946642952425,80,,0.029879946642952425,0.0029879946642952424,10.0,0.0,2239.0,0.0029879946642952424,0.029879946642952425
840.0,0.030067114093959728,80,,0.030067114093959728,0.003006711409395973,10.0,0.0,2225.0,0.003006711409395973,0.030067114093959728
756.0,0.02423508459483526,80,,0.02423508459483526,0.002692787177203918,9.0,0.0,2237.0,0.002692787177203918,0.02423508459483526
840.0,0.030256641152633948,80,,0.030256641152633948,0.0030256641152633947,10.0,0.0,2211.0,0.0030256641152633947,0.030256641152633948
840.0,0.029499561018437225,80,,0.029499561018437225,0.0029499561018437224,10.0,0.0,2268.0,0.0029499561018437224,0.029499561018437225
840.0,0.030013398838767306,80,,0.030013398838767306,0.0030013398838767305,10.0,0.0,2229.0,0.0030013398838767305,0.030013398838767306
840.0,0.029434954007884363,80,,0.029434954007884363,0.0029434954007884363,10.0,0.0,2273.0,0.0029434954007884363,0.029434954007884363
840.0,0.029668874172185427,80,,0.029668874172185427,0.002966887417218543,10.0,0.0,2255.0,0.002966887417218543,0.029668874172185427
840.0,0.030148048452220726,80,,0.030148048452220726,0.0030148048452220727,10.0,0.0,2219.0,0.0030148048452220727,0.030148048452220726
868.0,0.03373851590106007,80,,0.03373851590106007,0.003067137809187279,11.0,0.0,2253.0,0.003067137809187279,0.03373851590106007
840.0,0.029826897470039943,80,,0.029826897470039943,0.0029826897470039944,10.0,0.0,2243.0,0.0029826897470039944,0.029826897470039943
840.0,0.029629629629629627,80,,0.029629629629629627,0.002962962962962963,10.0,0.0,2258.0,0.002962962962962963,0.029629629629629627
840.0,0.030379746835443037,80,,0.030379746835443037,0.0030379746835443038,10.0,0.0,2202.0,0.0030379746835443038,0.030379746835443037
840.0,0.029721362229102165,80,,0.029721362229102165,0.0029721362229102165,10.0,0.0,2251.0,0.0029721362229102165,0.029721362229102165
840.0,0.029460762823323106,80,,0.029460762823323106,0.0029460762823323105,10.0,0.0,2271.0,0.0029460762823323105,0.029460762823323106
840.0,0.030053667262969586,80,,0.030053667262969586,0.0030053667262969585,10.0,0.0,2226.0,0.0030053667262969585,0.030053667262969586
840.0,0.02968197879858657,80,,0.02968197879858657,0.002968197879858657,10.0,0.0,2254.0,0.002968197879858657,0.02968197879858657
840.0,0.029853398489560194,80,,0.029853398489560194,0.0029853398489560192,10.0,0.0,2241.0,0.0029853398489560192,0.029853398489560194
840.0,0.029538461538461538,80,,0.029538461538461538,0.0029538461538461537,10.0,0.0,2265.0,0.0029538461538461537,0.029538461538461538
840.0,0.02960352422907489,80,,0.02960352422907489,0.002960352422907489,10.0,0.0,2260.0,0.002960352422907489,0.02960352422907489
840.0,0.029879946642952425,80,,0.029879946642952425,0.0029879946642952424,10.0,0.0,2239.0,0.0029879946642952424,0.029879946642952425
840.0,0.029800443458980044,80,,0.029800443458980044,0.0029800443458980045,10.0,0.0,2245.0,0.0029800443458980045,0.029800443458980044
756.0,0.024289156626506023,80,,0.024289156626506023,0.0026987951807228914,9.0,0.0,2232.0,0.0026987951807228914,0.024289156626506023
840.0,0.03012102196324518,80,,0.03012102196324518,0.003012102196324518,10.0,0.0,2221.0,0.003012102196324518,0.03012102196324518
840.0,0.02960352422907489,80,,0.02960352422907489,0.002960352422907489,10.0,0.0,2260.0,0.002960352422907489,0.02960352422907489
840.0,0.029668874172185427,80,,0.029668874172185427,0.002966887417218543,10.0,0.0,2255.0,0.002966887417218543,0.029668874172185427
840.0,0.029668874172185427,80,,0.029668874172185427,0.002966887417218543,10.0,0.0,2255.0,0.002966887417218543,0.029668874172185427
840.0,0.029919857524487975,80,,0.029919857524487975,0.0029919857524487977,10.0,0.0,2236.0,0.0029919857524487977,0.029919857524487975
840.0,0.029800443458980044,80,,0.029800443458980044,0.0029800443458980045,10.0,0.0,2245.0,0.0029800443458980045,0.029800443458980044
840.0,0.02978723404255319,80,,0.02978723404255319,0.002978723404255319,10.0,0.0,2246.0,0.002978723404255319,0.02978723404255319
840.0,0.029590488771466316,80,,0.029590488771466316,0.0029590488771466315,10.0,0.0,2261.0,0.0029590488771466315,0.029590488771466316
840.0,0.029747675962815405,80,,0.029747675962815405,0.0029747675962815403,10.0,0.0,2249.0,0.0029747675962815403,0.029747675962815405
840.0,0.03013452914798206,80,,0.03013452914798206,0.003013452914798206,10.0,0.0,2220.0,0.003013452914798206,0.03013452914798206
868.0,0.03390324012427874,80,,0.03390324012427874,0.0030821127385707945,11.0,0.0,2242.0,0.0030821127385707945,0.03390324012427874
