Flow Bytes /s,BWD Packet Length Std,Destination Port,Subflow Fwd Bytes,Total Length of Fwd Packets,Init_Win_bytes_forward,act_data_pkt_fwd,Fwd IAT Min,Bwd Packets /s,Average Packet Size
0.0,-1.0,80,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0
0.0,-1.0,80,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0
0.0,-1.0,80,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0
0.0,-1.0,80,-1.0,-1.0,-1.0,0.0,0.0,0.0,-1.0
973807.0,7651.721852054794,80,7651.721852054794,7651.721852054794,10.671857534246575,717.0,0.0,13.0,10.671857534246575
1581640.0,12544.041379310345,80,12544.041379310345,12544.041379310345,10.907862068965517,1150.0,0.0,10.0,10.907862068965517
1607420.0,12761.113616298811,80,12761.113616298811,12761.113616298811,10.916264855687606,1169.0,0.0,9.0,10.916264855687606
1586056.0,12579.253094664373,80,12579.253094664373,12579.253094664373,10.919490533562824,1152.0,0.0,10.0,10.919490533562824
1576320.0,12501.472110726641,80,12501.472110726641,12501.472110726641,10.908788927335639,1146.0,0.0,10.0,10.908788927335639
1583960.0,12584.289103448276,80,12584.289103448276,12584.289103448276,10.923862068965517,1152.0,0.0,8.0,10.923862068965517
1596780.0,12675.976615384616,80,12675.976615384616,12675.976615384616,10.918153846153846,1161.0,0.0,9.0,10.918153846153846
1598280.0,12677.142389078497,80,12677.142389078497,12677.142389078497,10.90976109215017,1162.0,0.0,10.0,10.90976109215017
1616336.0,12821.476108108107,80,12821.476108108107,12821.476108108107,10.921189189189189,1174.0,0.0,10.0,10.921189189189189
1589960.0,12621.416377682404,80,12621.416377682404,12621.416377682404,10.91818025751073,1156.0,0.0,9.0,10.91818025751073
1588460.0,12609.424742268042,80,12609.424742268042,12609.424742268042,10.91725085910653,1155.0,0.0,9.0,10.91725085910653
1591460.0,12622.582485004286,80,12622.582485004286,12622.582485004286,10.909751499571552,1157.0,0.0,10.0,10.909751499571552
1598280.0,12677.142389078497,80,12677.142389078497,12677.142389078497,10.90976109215017,1162.0,0.0,10.0,10.90976109215017
1592876.0,12633.813415595543,80,12633.813415595543,12633.813415595543,10.919458440445586,1157.0,0.0,10.0,10.919458440445586
1589960.0,12610.591835334479,80,12610.591835334479,12610.591835334479,10.908816466552317,1156.0,0.0,10.0,10.908816466552317
1581640.0,12565.706390328152,80,12565.706390328152,12565.706390328152,10.926701208981003,1150.0,0.0,8.0,10.926701208981003
1548360.0,12277.840563380281,80,12277.840563380281,12277.840563380281,10.90394366197183,1126.0,0.0,10.0,10.90394366197183
1559596.0,12400.156266666667,80,12400.156266666667,12400.156266666667,10.944533333333334,1133.0,0.0,7.0,10.944533333333334
1540860.0,12185.566560846559,80,12185.566560846559,12185.566560846559,10.87026455026455,1121.0,0.0,13.0,10.87026455026455
1536220.0,12180.711552795032,80,12180.711552795032,12180.711552795032,10.904844720496895,1117.0,0.0,10.0,10.904844720496895
1559680.0,12390.032364273206,80,12390.032364273206,12390.032364273206,10.925954465849388,1134.0,0.0,8.0,10.925954465849388
1548360.0,12267.042110817942,80,12267.042110817942,12267.042110817942,10.894353562005277,1126.0,0.0,11.0,10.894353562005277
1527136.0,12108.006857142856,80,12108.006857142856,12108.006857142856,10.908114285714285,1110.0,0.0,10.0,10.908114285714285
1538540.0,12210.115319148936,80,12210.115319148936,12210.115319148936,10.911631205673759,1119.0,0.0,9.0,10.911631205673759
1508260.0,11967.89309222423,80,11967.89309222423,11967.89309222423,10.909656419529837,1097.0,0.0,9.0,10.909656419529837
1493120.0,11825.183737465815,80,11825.183737465815,11825.183737465815,10.888751139471285,1086.0,0.0,11.0,10.888751139471285
1514996.0,12065.176101265824,80,12065.176101265824,12065.176101265824,10.958379746835444,1101.0,0.0,5.0,10.958379746835444
1490120.0,11768.962331511839,80,11768.962331511839,11768.962331511839,10.856976320582877,1084.0,0.0,14.0,10.856976320582877
1591460.0,12633.408027444255,80,12633.408027444255,12633.408027444255,10.919108061749572,1157.0,0.0,9.0,10.919108061749572
1517400.0,12030.23052064632,80,12030.23052064632,12030.23052064632,10.896947935368043,1104.0,0.0,10.0,10.896947935368043
1546776.0,12265.088000000002,80,12265.088000000002,12265.088000000002,10.912,1124.0,0.0,10.0,10.912
1534720.0,12190.37380782918,80,12190.37380782918,12190.37380782918,10.923274021352313,1116.0,0.0,8.0,10.923274021352313
1516580.0,12012.838348294434,80,12012.838348294434,12012.838348294434,10.891059245960502,1103.0,0.0,11.0,10.891059245960502
1508288.0,11946.62019116321,80,11946.62019116321,11946.62019116321,10.880346257889991,1098.0,0.0,11.0,10.880346257889991
1549776.0,12289.068845070424,80,12289.068845070424,12289.068845070424,10.913915492957747,1126.0,0.0,10.0,10.913915492957747
1563500.0,12398.950305143853,80,12398.950305143853,12398.950305143853,10.904969485614647,1137.0,0.0,10.0,10.904969485614647
1548360.0,12277.840563380281,80,12277.840563380281,12277.840563380281,10.90394366197183,1126.0,0.0,10.0,10.90394366197183
1518900.0,12053.03052064632,80,12053.03052064632,12053.03052064632,10.907719928186715,1105.0,0.0,9.0,10.907719928186715
1576320.0,12501.472110726641,80,12501.472110726641,12501.472110726641,10.908788927335639,1146.0,0.0,10.0,10.908788927335639
1567916.0,12434.160654482157,80,12434.160654482157,12434.160654482157,10.91673455178416,1139.0,0.0,10.0,10.91673455178416
1598280.0,12677.142389078497,80,12677.142389078497,12677.142389078497,10.90976109215017,1162.0,0.0,10.0,10.90976109215017
1553680.0,12320.409824561404,80,12320.409824561404,12320.409824561404,10.903017543859649,1130.0,0.0,10.0,10.903017543859649
1601280.0,12701.123816013629,80,12701.123816013629,12701.123816013629,10.911618398637138,1164.0,0.0,10.0,10.911618398637138
1553680.0,12331.226690079016,80,12331.226690079016,12331.226690079016,10.912589991220369,1130.0,0.0,9.0,10.912589991220369
1565000.0,12410.940766550524,80,12410.940766550524,12410.940766550524,10.905923344947736,1138.0,0.0,10.0,10.905923344947736
1565000.0,12410.940766550524,80,12410.940766550524,12410.940766550524,10.905923344947736,1138.0,0.0,10.0,10.905923344947736
1559596.0,12367.609924759405,80,12367.609924759405,12367.609924759405,10.915807524059492,1133.0,0.0,10.0,10.915807524059492
1568820.0,12463.175770234986,80,12463.175770234986,12463.175770234986,10.92302872062663,1141.0,0.0,8.0,10.92302872062663
1551360.0,12301.821300527241,80,12301.821300527241,12301.821300527241,10.905869947275923,1128.0,0.0,10.0,10.905869947275923
1555180.0,12321.601260945708,80,12321.601260945708,12321.601260945708,10.894430823117338,1131.0,0.0,11.0,10.894430823117338
1606600.0,12765.365986394558,80,12765.365986394558,12765.365986394558,10.929251700680272,1168.0,0.0,8.0,10.929251700680272
1559596.0,12378.439705779336,80,12378.439705779336,12378.439705779336,10.92536602451839,1133.0,0.0,9.0,10.92536602451839
1573320.0,12477.491022530328,80,12477.491022530328,12477.491022530328,10.90689774696707,1144.0,0.0,10.0,10.90689774696707
